ID	specialConditions	Go_Annotation	Go_Annotaion_Type	SourceType	Go_Annotaion_Name
rfbX		GO:0000271	P	IEA	polysaccharide biosynthetic process
rfbX		GO:0009243	P	IEA	O antigen biosynthetic process
rfbX		GO:0046677	P	IMP	response to antibiotic
rfbX		GO:0006974	P	IMP	response to DNA damage stimulus
rfbX		GO:0005886	C	IEA	plasma membrane
rfbX		GO:0005886	C	IEA	plasma membrane
rfbX		GO:0005886	C	IEA	plasma membrane
rfbX		GO:0005886	C	IDA	plasma membrane
rfbX		GO:0005886	C	IDA	plasma membrane
rfbX		GO:0016021	C	IEA	integral to membrane
rfbX		GO:0016020	C	IEA	membrane
rfbX		GO:0016020	C	IEA	membrane
rfbX		GO:0009103	P	IEA	lipopolysaccharide biosynthetic process
rfbX		GO:0006810	P	IEA	transport
rfbX		GO:0006810	P	IBA	transport
ampG		GO:0006810	P	IEA	transport
ampG		GO:0055085	P	IEA	transmembrane transport
ampG		GO:0005886	C	IEA	plasma membrane
ampG		GO:0005886	C	IEA	plasma membrane
ampG		GO:0005886	C	IEA	plasma membrane
ampG		GO:0005886	C	IDA	plasma membrane
ampG		GO:0016021	C	IEA	integral to membrane
ampG		GO:0016021	C	IEA	integral to membrane
ampG		GO:0016020	C	IEA	membrane
ampG		GO:0016020	C	IEA	membrane
ampG		GO:0015835	P	IGI	peptidoglycan transport
ampG		GO:0015295	F	IGI	solute:hydrogen symporter activity
ampG		GO:0000270	P	IGI	peptidoglycan metabolic process
araE		GO:0015992	P	IBA	proton transport
araE		GO:0005351	F	IBA	sugar:hydrogen symporter activity
araE		GO:0022891	F	IEA	substrate-specific transmembrane transporter activity
araE		GO:0022857	F	IEA	transmembrane transporter activity
araE		GO:0016021	C	IEA	integral to membrane
araE		GO:0016021	C	IEA	integral to membrane
araE		GO:0016020	C	IEA	membrane
araE		GO:0016020	C	IEA	membrane
araE		GO:0008643	P	IEA	carbohydrate transport
araE		GO:0006810	P	IEA	transport
araE		GO:0005886	C	IEA	plasma membrane
araE		GO:0005886	C	IEA	plasma membrane
araE		GO:0005886	C	IEA	plasma membrane
araE		GO:0005886	C	IDA	plasma membrane
araE		GO:0005215	F	IEA	transporter activity
araE		GO:0055085	P	IEA	transmembrane transport
araE		GO:0042882	P	IDA	L-arabinose transport
araE		GO:0042882	P	IMP	L-arabinose transport
araE		GO:0015147	F	IDA	L-arabinose transmembrane transporter activity
araE		GO:0015147	F	IMP	L-arabinose transmembrane transporter activity
araE		GO:0015756	P	IDA	fucose transport
araE		GO:0015756	P	IMP	fucose transport
araE		GO:0015150	F	IDA	fucose transmembrane transporter activity
araE		GO:0015150	F	IMP	fucose transmembrane transporter activity
araE		GO:0005887	C	IDA	integral to plasma membrane
araE		GO:0015293	F	IEA	symporter activity
araE		GO:0015293	F	IMP	symporter activity
araJ		GO:0055085	P	IEA	transmembrane transport
araJ		GO:0005886	C	IEA	plasma membrane
araJ		GO:0005886	C	IEA	plasma membrane
araJ		GO:0005886	C	IEA	plasma membrane
araJ		GO:0005886	C	IDA	plasma membrane
araJ		GO:0016021	C	IEA	integral to membrane
araJ		GO:0016021	C	IEA	integral to membrane
araJ		GO:0016020	C	IEA	membrane
setA		GO:0015992	P	IEA	proton transport
setA		GO:0015992	P	IDA	proton transport
setA		GO:0036448	P	IGI	NA
setA		GO:0036448	P	IMP	NA
setA		GO:0008643	P	IEA	carbohydrate transport
setA		GO:0008643	P	IEA	carbohydrate transport
setA		GO:0006810	P	IEA	transport
setA		GO:0055085	P	IEA	transmembrane transport
setA		GO:0016020	C	IEA	membrane
setA		GO:0005886	C	IEA	plasma membrane
setA		GO:0005886	C	IEA	plasma membrane
setA		GO:0005886	C	IEA	plasma membrane
setA		GO:0005886	C	IDA	plasma membrane
setA		GO:0016021	C	IEA	integral to membrane
setA		GO:0016021	C	IEA	integral to membrane
setA		GO:0016021	C	IDA	integral to membrane
setA		GO:0015542	F	IEA	sugar efflux transmembrane transporter activity
yajR		GO:0005887	C	IDA	integral to plasma membrane
yajR		GO:0055085	P	IEA	transmembrane transport
yajR		GO:0055085	P	IDA	transmembrane transport
yajR		GO:0005886	C	IEA	plasma membrane
yajR		GO:0005886	C	IEA	plasma membrane
yajR		GO:0005886	C	IEA	plasma membrane
yajR		GO:0005886	C	IDA	plasma membrane
yajR		GO:0016021	C	IEA	integral to membrane
yajR		GO:0016021	C	IEA	integral to membrane
yajR		GO:0016020	C	IEA	membrane
yajR		GO:0006810	P	IEA	transport
yajR		GO:0006810	P	IDA	transport
mdtH		GO:0005215	F	IEA	transporter activity
mdtH		GO:0055085	P	IEA	transmembrane transport
mdtH		GO:0005886	C	IEA	plasma membrane
mdtH		GO:0005886	C	IEA	plasma membrane
mdtH		GO:0005886	C	IEA	plasma membrane
mdtH		GO:0005886	C	IEA	plasma membrane
mdtH		GO:0005886	C	IDA	plasma membrane
mdtH		GO:0046677	P	IEA	response to antibiotic
mdtH		GO:0016021	C	IEA	integral to membrane
mdtH		GO:0016021	C	IEA	integral to membrane
mdtH		GO:0016020	C	IEA	membrane
mdtH		GO:0006810	P	IEA	transport
mdtH		GO:0006810	P	IEA	transport
ydcO		GO:0042925	F	IEA	benzoate transporter activity
ydcO		GO:0042919	P	IEA	benzoate transport
ydcO		GO:0055085	P	RCA	transmembrane transport
ydcO		GO:0022857	F	RCA	transmembrane transporter activity
ydcO		GO:0005886	C	IEA	plasma membrane
ydcO		GO:0005886	C	IEA	plasma membrane
ydcO		GO:0005886	C	IEA	plasma membrane
ydcO		GO:0005886	C	IDA	plasma membrane
ydcO		GO:0016021	C	IEA	integral to membrane
ydcO		GO:0016021	C	IEA	integral to membrane
ydcO		GO:0016021	C	RCA	integral to membrane
ydcO		GO:0016020	C	IEA	membrane
ydfJ		GO:0022857	F	IEA	transmembrane transporter activity
ydfJ		GO:0006810	P	IEA	transport
ydfJ		GO:0006810	P	IEA	transport
ydfJ		GO:0005215	F	IEA	transporter activity
ydfJ		GO:0055085	P	IEA	transmembrane transport
ydfJ		GO:0015293	F	IEA	symporter activity
ydfJ		GO:0005886	C	IEA	plasma membrane
ydfJ		GO:0005886	C	IEA	plasma membrane
ydfJ		GO:0005886	C	IEA	plasma membrane
ydfJ		GO:0005886	C	IDA	plasma membrane
ydfJ		GO:0016021	C	IEA	integral to membrane
ydfJ		GO:0016021	C	IEA	integral to membrane
ydfJ		GO:0016020	C	IEA	membrane
ynfM		GO:0055085	P	IEA	transmembrane transport
ynfM		GO:0005215	F	IEA	transporter activity
ynfM		GO:0005886	C	IEA	plasma membrane
ynfM		GO:0005886	C	IEA	plasma membrane
ynfM		GO:0005886	C	IEA	plasma membrane
ynfM		GO:0005886	C	IDA	plasma membrane
ynfM		GO:0016021	C	IEA	integral to membrane
ynfM		GO:0016021	C	IEA	integral to membrane
ynfM		GO:0016020	C	IEA	membrane
ynfM		GO:0006810	P	IEA	transport
ydhP		GO:0055085	P	IEA	transmembrane transport
ydhP		GO:0005886	C	IEA	plasma membrane
ydhP		GO:0005886	C	IEA	plasma membrane
ydhP		GO:0005886	C	IEA	plasma membrane
ydhP		GO:0005886	C	IDA	plasma membrane
ydhP		GO:0016021	C	IEA	integral to membrane
ydhP		GO:0016021	C	IEA	integral to membrane
ydhP		GO:0016020	C	IEA	membrane
ydhP		GO:0006810	P	IEA	transport
ydiM		GO:0055085	P	IEA	transmembrane transport
ydiM		GO:0005215	F	IEA	transporter activity
ydiM		GO:0005886	C	IEA	plasma membrane
ydiM		GO:0005886	C	IEA	plasma membrane
ydiM		GO:0005886	C	IEA	plasma membrane
ydiM		GO:0005886	C	IDA	plasma membrane
ydiM		GO:0016021	C	IEA	integral to membrane
ydiM		GO:0016021	C	IEA	integral to membrane
ydiM		GO:0016020	C	IEA	membrane
ydiM		GO:0006810	P	IEA	transport
ydiN		GO:0055085	P	IEA	transmembrane transport
ydiN		GO:0005886	C	IEA	plasma membrane
ydiN		GO:0005886	C	IEA	plasma membrane
ydiN		GO:0005886	C	IEA	plasma membrane
ydiN		GO:0005886	C	IDA	plasma membrane
ydiN		GO:0016021	C	IEA	integral to membrane
ydiN		GO:0016021	C	IEA	integral to membrane
ydiN		GO:0016020	C	IEA	membrane
ydiN		GO:0006810	P	IEA	transport
ydiN		GO:0015292	F	ISS	uniporter activity
ydjK		GO:0022857	F	IEA	transmembrane transporter activity
ydjK		GO:0055085	P	IEA	transmembrane transport
ydjK		GO:0005886	C	IEA	plasma membrane
ydjK		GO:0005886	C	IEA	plasma membrane
ydjK		GO:0005886	C	IEA	plasma membrane
ydjK		GO:0005886	C	IDA	plasma membrane
ydjK		GO:0016021	C	IEA	integral to membrane
ydjK		GO:0016021	C	IEA	integral to membrane
ydjK		GO:0016020	C	IEA	membrane
ydjK		GO:0006810	P	IEA	transport
nimT		GO:0046677	P	IEA	response to antibiotic
nimT		GO:0046677	P	IMP	response to antibiotic
nimT		GO:0022857	F	RCA	transmembrane transporter activity
nimT		GO:0055085	P	IEA	transmembrane transport
nimT		GO:0055085	P	RCA	transmembrane transport
nimT		GO:0005886	C	IEA	plasma membrane
nimT		GO:0005886	C	IEA	plasma membrane
nimT		GO:0005886	C	IEA	plasma membrane
nimT		GO:0005886	C	IDA	plasma membrane
nimT		GO:0016021	C	IEA	integral to membrane
nimT		GO:0016021	C	IEA	integral to membrane
nimT		GO:0016021	C	RCA	integral to membrane
nimT		GO:0016020	C	IEA	membrane
nimT		GO:0006810	P	IEA	transport
yebQ		GO:0055085	P	IEA	transmembrane transport
yebQ		GO:0005886	C	IEA	plasma membrane
yebQ		GO:0005886	C	IEA	plasma membrane
yebQ		GO:0005886	C	IEA	plasma membrane
yebQ		GO:0005886	C	IDA	plasma membrane
yebQ		GO:0016021	C	IEA	integral to membrane
yebQ		GO:0016021	C	IEA	integral to membrane
yebQ		GO:0016020	C	IEA	membrane
yebQ		GO:0006810	P	IEA	transport
mdtD		GO:0005887	C	IEA	integral to plasma membrane
mdtD		GO:0055085	P	IEA	transmembrane transport
mdtD		GO:0005886	C	IEA	plasma membrane
mdtD		GO:0005886	C	IEA	plasma membrane
mdtD		GO:0005886	C	IEA	plasma membrane
mdtD		GO:0005886	C	IDA	plasma membrane
mdtD		GO:0016021	C	IEA	integral to membrane
mdtD		GO:0016021	C	IEA	integral to membrane
mdtD		GO:0016020	C	IEA	membrane
mdtD		GO:0006810	P	IEA	transport
mdtD		GO:0006810	P	IEA	transport
mdtD		GO:0006810	P	IEA	transport
yegT		GO:1901642	P	IEA	NA
yegT		GO:0005337	F	IEA	nucleoside transmembrane transporter activity
yegT		GO:0005886	C	IEA	plasma membrane
yegT		GO:0005886	C	IEA	plasma membrane
yegT		GO:0005886	C	IEA	plasma membrane
yegT		GO:0005886	C	IDA	plasma membrane
yegT		GO:0016021	C	IEA	integral to membrane
yegT		GO:0016021	C	IEA	integral to membrane
yegT		GO:0016020	C	IEA	membrane
yegT		GO:0006810	P	IEA	transport
setB		GO:0015992	P	IEA	proton transport
setB		GO:0015992	P	IDA	proton transport
setB		GO:0008643	P	IEA	carbohydrate transport
setB		GO:0008643	P	IEA	carbohydrate transport
setB		GO:0006810	P	IEA	transport
setB		GO:0055085	P	IEA	transmembrane transport
setB		GO:0005886	C	IEA	plasma membrane
setB		GO:0005886	C	IEA	plasma membrane
setB		GO:0005886	C	IEA	plasma membrane
setB		GO:0005886	C	IDA	plasma membrane
setB		GO:0016021	C	IEA	integral to membrane
setB		GO:0016021	C	IEA	integral to membrane
setB		GO:0016020	C	IEA	membrane
setB		GO:0015542	F	IEA	sugar efflux transmembrane transporter activity
yfaV		GO:0022857	F	IBA	transmembrane transporter activity
yfaV		GO:0006820	P	IBA	anion transport
yfaV		GO:0055085	P	IEA	transmembrane transport
yfaV		GO:0055085	P	IBA	transmembrane transport
yfaV		GO:0005886	C	IEA	plasma membrane
yfaV		GO:0005886	C	IEA	plasma membrane
yfaV		GO:0005886	C	IEA	plasma membrane
yfaV		GO:0005886	C	IDA	plasma membrane
yfaV		GO:0016021	C	IEA	integral to membrane
yfaV		GO:0016021	C	IEA	integral to membrane
yfaV		GO:0016021	C	IBA	integral to membrane
yfaV		GO:0016020	C	IEA	membrane
yfaV		GO:0006810	P	IEA	transport
yfcJ		GO:0055085	P	IEA	transmembrane transport
yfcJ		GO:0005886	C	IEA	plasma membrane
yfcJ		GO:0005886	C	IEA	plasma membrane
yfcJ		GO:0005886	C	IEA	plasma membrane
yfcJ		GO:0005886	C	IEA	plasma membrane
yfcJ		GO:0005886	C	IDA	plasma membrane
yfcJ		GO:0016021	C	IEA	integral to membrane
yfcJ		GO:0016021	C	IEA	integral to membrane
yfcJ		GO:0016020	C	IEA	membrane
ygcS		GO:0055085	P	IEA	transmembrane transport
ygcS		GO:0022857	F	IEA	transmembrane transporter activity
ygcS		GO:0005215	F	IEA	transporter activity
ygcS		GO:0005886	C	IEA	plasma membrane
ygcS		GO:0005886	C	IEA	plasma membrane
ygcS		GO:0005886	C	IEA	plasma membrane
ygcS		GO:0005886	C	IDA	plasma membrane
ygcS		GO:0016021	C	IEA	integral to membrane
ygcS		GO:0016021	C	IEA	integral to membrane
ygcS		GO:0016020	C	IEA	membrane
ygcS		GO:0006810	P	IEA	transport
yqcE		GO:0055085	P	IEA	transmembrane transport
yqcE		GO:0005886	C	IEA	plasma membrane
yqcE		GO:0005886	C	IEA	plasma membrane
yqcE		GO:0005886	C	IEA	plasma membrane
yqcE		GO:0005886	C	IDA	plasma membrane
yqcE		GO:0016021	C	IEA	integral to membrane
yqcE		GO:0016021	C	IEA	integral to membrane
yqcE		GO:0016020	C	IEA	membrane
gudP		GO:0015711	P	IBA	organic anion transport
gudP		GO:0008514	F	IBA	organic anion transmembrane transporter activity
gudP		GO:0055085	P	IEA	transmembrane transport
gudP		GO:0055085	P	IBA	transmembrane transport
gudP		GO:0005215	F	IEA	transporter activity
gudP		GO:0005886	C	IEA	plasma membrane
gudP		GO:0005886	C	IEA	plasma membrane
gudP		GO:0005886	C	IEA	plasma membrane
gudP		GO:0005886	C	IDA	plasma membrane
gudP		GO:0016021	C	IEA	integral to membrane
gudP		GO:0016021	C	IEA	integral to membrane
gudP		GO:0016021	C	IBA	integral to membrane
gudP		GO:0016020	C	IEA	membrane
gudP		GO:0006810	P	IEA	transport
gudP		GO:0006810	P	IEA	transport
setC		GO:0015992	P	IEA	proton transport
setC		GO:0055085	P	IEA	transmembrane transport
setC		GO:0015542	F	IEA	sugar efflux transmembrane transporter activity
setC		GO:0005886	C	IEA	plasma membrane
setC		GO:0005886	C	IEA	plasma membrane
setC		GO:0005886	C	IEA	plasma membrane
setC		GO:0005886	C	IDA	plasma membrane
setC		GO:0016021	C	IEA	integral to membrane
setC		GO:0016021	C	IEA	integral to membrane
setC		GO:0016020	C	IEA	membrane
setC		GO:0008643	P	IEA	carbohydrate transport
setC		GO:0008643	P	IEA	carbohydrate transport
setC		GO:0006810	P	IEA	transport
bcr		GO:0035442	P	IMP	dipeptide transmembrane transport
bcr		GO:0071916	F	IMP	dipeptide transmembrane transporter activity
bcr		GO:0006855	P	IEA	drug transmembrane transport
bcr		GO:0055085	P	IEA	transmembrane transport
bcr		GO:0015238	F	IEA	drug transmembrane transporter activity
bcr		GO:0005215	F	IEA	transporter activity
bcr		GO:0005886	C	IEA	plasma membrane
bcr		GO:0005886	C	IEA	plasma membrane
bcr		GO:0005886	C	IEA	plasma membrane
bcr		GO:0005886	C	IDA	plasma membrane
bcr		GO:0046677	P	IEA	response to antibiotic
bcr		GO:0016021	C	IEA	integral to membrane
bcr		GO:0016021	C	IEA	integral to membrane
bcr		GO:0016020	C	IEA	membrane
bcr		GO:0006810	P	IEA	transport
bcr		GO:0006810	P	IEA	transport
mdfA		GO:0071805	P	IDA	potassium ion transmembrane transport
mdfA		GO:0035725	P	IDA	sodium ion transmembrane transport
mdfA		GO:0030641	P	IMP	regulation of cellular pH
mdfA		GO:0015386	F	IMP	potassium:hydrogen antiporter activity
mdfA		GO:0015386	F	IDA	potassium:hydrogen antiporter activity
mdfA		GO:0015385	F	IDA	sodium:hydrogen antiporter activity
mdfA		GO:0015385	F	IMP	sodium:hydrogen antiporter activity
mdfA		GO:0005887	C	IDA	integral to plasma membrane
mdfA		GO:0015307	F	IGI	drug:hydrogen antiporter activity
mdfA		GO:0015238	F	IMP	drug transmembrane transporter activity
mdfA		GO:0015238	F	IGI	drug transmembrane transporter activity
mdfA		GO:0006855	P	IMP	drug transmembrane transport
mdfA		GO:0006855	P	IGI	drug transmembrane transport
mdfA		GO:0055085	P	IEA	transmembrane transport
mdfA		GO:0005215	F	IEA	transporter activity
mdfA		GO:0046677	P	IEA	response to antibiotic
mdfA		GO:0046677	P	IMP	response to antibiotic
mdfA		GO:0005886	C	IEA	plasma membrane
mdfA		GO:0005886	C	IEA	plasma membrane
mdfA		GO:0005886	C	IEA	plasma membrane
mdfA		GO:0005886	C	IDA	plasma membrane
mdfA		GO:0016021	C	IEA	integral to membrane
mdfA		GO:0016021	C	IEA	integral to membrane
mdfA		GO:0016020	C	IEA	membrane
mdfA		GO:0006810	P	IEA	transport
cynX		GO:0022857	F	ISS	transmembrane transporter activity
cynX		GO:0055085	P	IEA	transmembrane transport
cynX		GO:0055085	P	RCA	transmembrane transport
cynX		GO:0005886	C	IEA	plasma membrane
cynX		GO:0005886	C	IEA	plasma membrane
cynX		GO:0005886	C	IEA	plasma membrane
cynX		GO:0005886	C	IDA	plasma membrane
cynX		GO:0016021	C	IEA	integral to membrane
cynX		GO:0016021	C	IEA	integral to membrane
cynX		GO:0016021	C	RCA	integral to membrane
cynX		GO:0016020	C	IEA	membrane
cynX		GO:0006810	P	IEA	transport
cynX		GO:0009440	P	IEP	cyanate catabolic process
emrB		GO:0009636	P	IMP	response to toxin
emrB		GO:0055085	P	IEA	transmembrane transport
emrB		GO:0005886	C	IEA	plasma membrane
emrB		GO:0005886	C	IEA	plasma membrane
emrB		GO:0005886	C	IEA	plasma membrane
emrB		GO:0005886	C	IDA	plasma membrane
emrB		GO:0046677	P	IEA	response to antibiotic
emrB		GO:0016021	C	IEA	integral to membrane
emrB		GO:0016021	C	IEA	integral to membrane
emrB		GO:0016020	C	IEA	membrane
emrB		GO:0006810	P	IEA	transport
emrB		GO:0006810	P	IEA	transport
emrD		GO:0006855	P	IEA	drug transmembrane transport
emrD		GO:0055085	P	IEA	transmembrane transport
emrD		GO:0015238	F	IEA	drug transmembrane transporter activity
emrD		GO:0005886	C	IEA	plasma membrane
emrD		GO:0005886	C	IEA	plasma membrane
emrD		GO:0005886	C	IEA	plasma membrane
emrD		GO:0005886	C	IDA	plasma membrane
emrD		GO:0016021	C	IEA	integral to membrane
emrD		GO:0016021	C	IEA	integral to membrane
emrD		GO:0016020	C	IEA	membrane
emrD		GO:0006810	P	IEA	transport
emrY		GO:0055085	P	IEA	transmembrane transport
emrY		GO:0046677	P	IMP	response to antibiotic
emrY		GO:0006974	P	IMP	response to DNA damage stimulus
emrY		GO:0005886	C	IEA	plasma membrane
emrY		GO:0005886	C	IEA	plasma membrane
emrY		GO:0005886	C	IEA	plasma membrane
emrY		GO:0005886	C	IDA	plasma membrane
emrY		GO:0016021	C	IEA	integral to membrane
emrY		GO:0016021	C	IEA	integral to membrane
emrY		GO:0016020	C	IEA	membrane
emrY		GO:0006810	P	IEA	transport
emrY		GO:0006810	P	IEA	transport
exuT		GO:0015778	P	IMP	hexuronide transport
exuT		GO:0006810	P	IEA	transport
exuT		GO:0006810	P	IEA	transport
exuT		GO:0005215	F	IEA	transporter activity
exuT		GO:0055085	P	IEA	transmembrane transport
exuT		GO:0055085	P	IBA	transmembrane transport
exuT		GO:0015736	P	IMP	hexuronate transport
exuT		GO:0015134	F	IMP	hexuronate transmembrane transporter activity
exuT		GO:0005887	C	RCA	integral to plasma membrane
exuT		GO:0005886	C	IEA	plasma membrane
exuT		GO:0005886	C	IEA	plasma membrane
exuT		GO:0005886	C	IEA	plasma membrane
exuT		GO:0005886	C	IDA	plasma membrane
exuT		GO:0016021	C	IEA	integral to membrane
exuT		GO:0016021	C	IEA	integral to membrane
exuT		GO:0016021	C	IBA	integral to membrane
exuT		GO:0016020	C	IEA	membrane
fsr		GO:0055085	P	IEA	transmembrane transport
fsr		GO:0005886	C	IEA	plasma membrane
fsr		GO:0005886	C	IEA	plasma membrane
fsr		GO:0005886	C	IEA	plasma membrane
fsr		GO:0005886	C	IDA	plasma membrane
fsr		GO:0046677	P	IEA	response to antibiotic
fsr		GO:0046677	P	IMP	response to antibiotic
fsr		GO:0016021	C	IEA	integral to membrane
fsr		GO:0016021	C	IEA	integral to membrane
fsr		GO:0016020	C	IEA	membrane
fucP		GO:0016020	C	IEA	membrane
fucP		GO:0015293	F	IEA	symporter activity
fucP		GO:0015150	F	IEA	fucose transmembrane transporter activity
fucP		GO:0008643	P	IEA	carbohydrate transport
fucP		GO:0006810	P	IEA	transport
fucP		GO:0055085	P	IEA	transmembrane transport
fucP		GO:0005886	C	IEA	plasma membrane
fucP		GO:0005886	C	IEA	plasma membrane
fucP		GO:0005886	C	IEA	plasma membrane
fucP		GO:0005886	C	IDA	plasma membrane
fucP		GO:0016021	C	IEA	integral to membrane
fucP		GO:0016021	C	IEA	integral to membrane
fucP		GO:0016021	C	IDA	integral to membrane
fucP		GO:0006004	P	IEA	fucose metabolic process
fucP		GO:0005975	P	IEA	carbohydrate metabolic process
fucP		GO:0015518	F	IDA	arabinose:hydrogen symporter activity
fucP		GO:0015517	F	IDA	galactose:hydrogen symporter activity
fucP		GO:0015535	F	IMP	fucose:hydrogen symporter activity
fucP		GO:0009679	F	IGI	hexose:hydrogen symporter activity
fucP		GO:0015755	P	IGI	fructose transport
fucP		GO:0015756	P	IEA	fucose transport
fucP		GO:0015756	P	IMP	fucose transport
fucP		GO:0015757	P	IDA	galactose transport
fucP		GO:0015751	P	IDA	arabinose transport
galP		GO:0005887	C	IBA	integral to plasma membrane
galP		GO:0022891	F	IEA	substrate-specific transmembrane transporter activity
galP		GO:0022857	F	IEA	transmembrane transporter activity
galP		GO:0015293	F	IEA	symporter activity
galP		GO:0008643	P	IEA	carbohydrate transport
galP		GO:0006810	P	IEA	transport
galP		GO:0005215	F	IEA	transporter activity
galP		GO:0055085	P	IEA	transmembrane transport
galP		GO:0015517	F	IDA	galactose:hydrogen symporter activity
galP		GO:0015757	P	IDA	galactose transport
galP		GO:0005886	C	IEA	plasma membrane
galP		GO:0005886	C	IEA	plasma membrane
galP		GO:0005886	C	IEA	plasma membrane
galP		GO:0005886	C	IDA	plasma membrane
galP		GO:0005886	C	IDA	plasma membrane
galP		GO:0016021	C	IEA	integral to membrane
galP		GO:0016021	C	IEA	integral to membrane
galP		GO:0016020	C	IEA	membrane
galP		GO:0016020	C	IEA	membrane
glpT		GO:0055062	P	IBA	phosphate ion homeostasis
glpT		GO:0035435	P	IMP	phosphate ion transmembrane transport
glpT		GO:0005215	F	IEA	transporter activity
glpT		GO:0055085	P	IEA	transmembrane transport
glpT		GO:0055085	P	IBA	transmembrane transport
glpT		GO:0015169	F	IEA	glycerol-3-phosphate transmembrane transporter activity
glpT		GO:0005886	C	IEA	plasma membrane
glpT		GO:0005886	C	IEA	plasma membrane
glpT		GO:0005886	C	IEA	plasma membrane
glpT		GO:0005886	C	IDA	plasma membrane
glpT		GO:0005886	C	IDA	plasma membrane
